,fname,labels
16806,a5caa407.wav,Bark
16811,a5cdc793.wav,Slam
16827,a5fcf74b.wav,Bark
16833,a615eb32.wav,Bus
16836,a6211c49.wav,Traffic_noise_and_roadway_noise
16839,a6339dbc.wav,Motorcycle
16843,a63ce6ef.wav,Yell
16859,a667516c.wav,Car_passing_by
16882,a6acd344.wav,Bicycle_bell
16893,a6e2fdd0.wav,Bark
16899,a6f18cb3.wav,Bark
16913,a7410a7c.wav,Bark
16920,a7558abc.wav,Knock
16924,a75a71e3.wav,Slam
16941,a78419e5.wav,Slam
16960,a7d0ec7e.wav,Yell
16967,a7e030a9.wav,Slam
16970,a7f262f4.wav,Screaming
16972,a7f7f56d.wav,Bus
16983,a82063ef.wav,Motorcycle
17002,a86749b5.wav,Traffic_noise_and_roadway_noise
17011,a891967d.wav,Slam
17013,a8982d39.wav,Bark
17028,a8c1250c.wav,Bark
17037,a8e5caac.wav,Car_passing_by
17042,a91d3e26.wav,Knock
17049,a933d467.wav,Bus
17073,a978c4af.wav,Screaming
17083,a98c9e16.wav,Motorcycle
17084,a98f75cd.wav,Shatter
17090,a9960ad4.wav,Knock
17095,a9b5d37d.wav,Shatter
17098,a9ba28bd.wav,Bus
17109,a9d66836.wav,Bark
17114,a9e6b83c.wav,Motorcycle
17116,a9ea8a86.wav,Motorcycle
17117,a9ec0114.wav,Motorcycle
17130,aa2543a8.wav,Slam
17137,aa2e7ac0.wav,Knock
17142,aa3c30bc.wav,Slam
17154,aa639214.wav,Motorcycle
17160,aa76ddd7.wav,Bark
17176,aabb11fa.wav,Yell
17184,aaddf12c.wav,Bus
17191,aafa779e.wav,Screaming
17194,aafc3208.wav,Bus
17200,ab045466.wav,Car_passing_by
17211,ab30129c.wav,Car_passing_by
17218,ab4b3bc5.wav,Motorcycle
17220,ab4c666d.wav,Yell
17228,ab7f6a8a.wav,Knock
17233,ab8e8320.wav,Bicycle_bell
17234,ab8f5eec.wav,Screaming
17242,aba50166.wav,Bark
17244,aba819a5.wav,Bus
17249,abb9797d.wav,Bus
17263,abd58f2e.wav,Slam
17264,abd5f972.wav,Yell
17268,abe0d51f.wav,Car_passing_by
17269,abe1a9ce.wav,Bark
17274,abf3a850.wav,Bus
17277,ac0ac505.wav,Traffic_noise_and_roadway_noise
17288,ac22f62c.wav,Slam
17289,ac250702.wav,Bus
17290,ac26a691.wav,Car_passing_by
17293,ac327e89.wav,Screaming
17307,ac63587d.wav,Bus
17313,ac830ed7.wav,Slam
17314,ac8560a5.wav,Bicycle_bell
17319,ac9a944b.wav,Bicycle_bell
17326,acac42c9.wav,Motorcycle
17361,ad4c3736.wav,Knock
17368,ad6f236b.wav,Yell
17380,ada4e922.wav,Knock
17382,adaeb119.wav,Knock
17407,ade6bed5.wav,Bus
17411,adf94ad6.wav,Slam
17416,ae0fad41.wav,Motorcycle
17420,ae17a000.wav,Bark
17443,ae77eeb6.wav,Bark
17447,ae7e4d64.wav,Bicycle_bell
17467,aebd9d67.wav,Shatter
17473,aecec369.wav,Shatter
17478,aee9f2fb.wav,Slam
17479,aeec56f3.wav,Traffic_noise_and_roadway_noise
17496,af3815f4.wav,Car_passing_by
17511,af6f0f8a.wav,Bicycle_bell
17533,afbb4d68.wav,Motorcycle
17547,aff902e7.wav,Screaming
17550,b0076b61.wav,Yell
17571,b06c70ac.wav,Screaming
17572,b06d959f.wav,Yell
17576,b07b9869.wav,Yell
17580,b086c2f4.wav,Car_passing_by
17585,b09d1115.wav,Screaming
17592,b0bbffec.wav,Bus
17604,b0f775d5.wav,Car_passing_by
17617,b12b3ee8.wav,Bus
17627,b1445867.wav,Slam
17635,b16c1437.wav,Yell
17646,b197f36c.wav,Yell
17649,b1a2f75e.wav,Car_passing_by
17655,b1c775e4.wav,Slam
17658,b1d2590c.wav,Bus
17667,b1ea062d.wav,Knock
17688,b2492e52.wav,Bicycle_bell
17690,b251d263.wav,Bus
17693,b25a4a5d.wav,Slam
17696,b25d9141.wav,Bark
17700,b275432d.wav,Bark
17702,b27f06dc.wav,Bicycle_bell
17706,b2830a94.wav,Slam
17721,b2cbd585.wav,Car_passing_by
17724,b2dc3336.wav,Traffic_noise_and_roadway_noise
17725,b2de494b.wav,Shatter
17729,b2e396bc.wav,Bark
17735,b2f0c556.wav,Bicycle_bell
17741,b2ff3f03.wav,Traffic_noise_and_roadway_noise
17764,b356b820.wav,Slam
17779,b37f5cde.wav,Traffic_noise_and_roadway_noise
17780,b3863777.wav,Slam
17802,b3d7b1b6.wav,Traffic_noise_and_roadway_noise
17809,b3ef1ace.wav,Motorcycle
17810,b3f03efe.wav,Bark
17818,b40492aa.wav,Slam
17826,b41e77c4.wav,Screaming
17831,b43c1017.wav,Bicycle_bell
17834,b441e242.wav,Slam
17840,b464be6c.wav,Slam
17858,b49bc96a.wav,Knock
17867,b4b77330.wav,Car_passing_by
17875,b4d1e716.wav,Bicycle_bell
17880,b4dbdb9f.wav,Bark
17882,b4e1a361.wav,Knock
17890,b4fd7d47.wav,Slam
17899,b51a3101.wav,Bus
17900,b51b325a.wav,Motorcycle
17916,b543f433.wav,Car_passing_by
17921,b56218ca.wav,Motorcycle
17924,b5686405.wav,Motorcycle
17929,b57b4505.wav,Yell
17938,b5a14617.wav,Screaming
17945,b5b74a5a.wav,Bicycle_bell
17946,b5b7bc9c.wav,Screaming
17955,b5d92413.wav,Car_passing_by
17956,b5e25a94.wav,Traffic_noise_and_roadway_noise
17966,b60cfcea.wav,Bus
17967,b60d0122.wav,Bark
17968,b60f4b0a.wav,Traffic_noise_and_roadway_noise
17972,b61faa55.wav,Bicycle_bell
17984,b63e43e5.wav,Bus
17987,b645ba0f.wav,Bicycle_bell
17991,b659c34f.wav,Knock
17995,b67130ad.wav,Slam
18000,b6887d0f.wav,Bark
18007,b6a21b25.wav,Yell
18015,b6be1d84.wav,Traffic_noise_and_roadway_noise
18028,b6e8138e.wav,Traffic_noise_and_roadway_noise
18032,b6f16f53.wav,Screaming
18036,b6f88b71.wav,Bus
18037,b6fbc115.wav,Traffic_noise_and_roadway_noise
18038,b6fd8ca2.wav,Bark
18041,b70db815.wav,Bicycle_bell
18043,b712fb1c.wav,Bark
18047,b71faa67.wav,Shatter
18080,b7acf710.wav,Bus
18083,b7b43d9e.wav,Knock
18090,b7cbdbaa.wav,Bus
18092,b7ccb3c6.wav,Yell
18104,b7ed8dad.wav,Bicycle_bell
18105,b7ee345d.wav,Bus
18135,b867f4cb.wav,Bark
18137,b86ca98c.wav,Motorcycle
18143,b88c30b0.wav,Knock
18144,b88e519b.wav,Traffic_noise_and_roadway_noise
18147,b8a160c1.wav,Motorcycle
18153,b8b6c240.wav,Bicycle_bell
18154,b8b78079.wav,Bicycle_bell
18161,b8c845db.wav,Traffic_noise_and_roadway_noise
18169,b8eb38ea.wav,Screaming
18175,b9019237.wav,Knock
18178,b9078c78.wav,Bus
18186,b9262291.wav,Bark
18188,b92e4059.wav,Knock
18202,b96538bc.wav,Screaming
18213,b98cfe28.wav,Slam
18216,b99e792e.wav,Yell
18222,b9b23d38.wav,Knock
18244,ba0e379f.wav,Motorcycle
18246,ba122fdb.wav,Traffic_noise_and_roadway_noise
18258,ba3d24d3.wav,Knock
18263,ba48c98d.wav,Shatter
18264,ba4cc447.wav,Yell
18266,ba591873.wav,Motorcycle
18267,ba5d5203.wav,Car_passing_by
18281,ba8dbd06.wav,Shatter
18292,baacfc3d.wav,Shatter
18294,baaffc84.wav,Motorcycle
18309,baff542a.wav,Car_passing_by
18312,bb0bf53f.wav,Bark
18316,bb102851.wav,Motorcycle
18322,bb223ca5.wav,Bus
18328,bb372fea.wav,Bus
18345,bb745b8e.wav,Bicycle_bell
18349,bb82a4b7.wav,Car_passing_by
18350,bb9077a3.wav,Yell
18352,bb98c27b.wav,Screaming
18354,bb9e6ef2.wav,Slam
18357,bba06286.wav,Motorcycle
18359,bba2701f.wav,Bark
18371,bbcd18e5.wav,Traffic_noise_and_roadway_noise
18373,bbcd7659.wav,Bark
18375,bbd4e8d2.wav,Bark
18376,bbd9aead.wav,Knock
18384,bbea4d8d.wav,Traffic_noise_and_roadway_noise
18389,bc020bf6.wav,Bark
18394,bc195c70.wav,Bark
18404,bc4dd10e.wav,Bus
18407,bc6156a5.wav,Bicycle_bell
18413,bc6e4121.wav,Screaming
18419,bc7e05d1.wav,Car_passing_by
18429,bca76135.wav,Traffic_noise_and_roadway_noise
18433,bcb6106e.wav,Screaming
18454,bcf09be4.wav,Yell
18458,bd01d413.wav,Car_passing_by
18472,bd2fae0a.wav,Bicycle_bell
18483,bd54d957.wav,Bark
18487,bd78f201.wav,Bus
18491,bd8f13ae.wav,Bus
18499,bda7a496.wav,Slam
18528,bdfe7fac.wav,Bus
18538,be23dea8.wav,Car_passing_by
18546,be4f244b.wav,Motorcycle
18551,be5f4a2f.wav,Car_passing_by
18567,be9b1123.wav,Traffic_noise_and_roadway_noise
18572,beaaa09a.wav,Bus
18589,befac2d9.wav,Bus
18598,bf2c71e1.wav,Bark
18602,bf3b8ad4.wav,Slam
18603,bf4141c0.wav,Car_passing_by
18626,bf8ba25e.wav,Motorcycle
18639,bfd3165a.wav,Yell
18641,bfe17118.wav,Knock
18645,bfe77876.wav,Motorcycle
18657,c00a69b3.wav,Car_passing_by
18658,c00b5a9f.wav,Car_passing_by
18669,c02b1e32.wav,Bark
18677,c0423907.wav,Screaming
18679,c049d1b3.wav,Yell
18692,c08177a8.wav,Slam
18717,c0da82b6.wav,Shatter
18737,c10b34e0.wav,Screaming
18758,c14f0631.wav,Car_passing_by
18759,c1505b73.wav,Screaming
18761,c157791b.wav,Bark
18764,c159f0ad.wav,Traffic_noise_and_roadway_noise
18790,c1e8ab94.wav,Motorcycle
18794,c1fd2f62.wav,Knock
18813,c2330c58.wav,Screaming
18818,c241472e.wav,Slam
18823,c251b10b.wav,Motorcycle
18828,c262faec.wav,Slam
18829,c26878a5.wav,Car_passing_by
18840,c2ade5b4.wav,Motorcycle
18843,c2b8d336.wav,Yell
18848,c2c5c18c.wav,Bark
18851,c2c9ccbf.wav,Motorcycle
18852,c2cdbe90.wav,Traffic_noise_and_roadway_noise
18861,c2dfb020.wav,Car_passing_by
18873,c334f07d.wav,Bicycle_bell
18889,c379e7f3.wav,Car_passing_by
18897,c390fdb7.wav,Screaming
18908,c3c728d1.wav,Screaming
18918,c3e1e590.wav,Bark
18926,c405b7cc.wav,Traffic_noise_and_roadway_noise
18930,c40caf0a.wav,Knock
18944,c43ceee2.wav,Screaming
18952,c45ab219.wav,Screaming
18953,c45b56eb.wav,Motorcycle
18961,c46d9a6f.wav,Traffic_noise_and_roadway_noise
18963,c47bbe0c.wav,Bus
18965,c47dde5d.wav,Car_passing_by
18968,c48f12da.wav,Motorcycle
18976,c4b9617a.wav,Shatter
18987,c4fcd2e0.wav,Yell
18988,c4fef2b6.wav,Car_passing_by
18996,c515cbba.wav,Car_passing_by
19002,c5326fcb.wav,Shatter
19012,c5656835.wav,Motorcycle
19018,c572889a.wav,Screaming
19032,c5aceb2e.wav,Bark
19035,c5b4bbef.wav,Bus
19045,c5e0e576.wav,Screaming
19063,c625c68a.wav,Car_passing_by
19071,c655804e.wav,Slam
19082,c671376d.wav,Slam
19088,c6829118.wav,Car_passing_by
19094,c69ba3d0.wav,Motorcycle
19096,c6a13bf7.wav,Traffic_noise_and_roadway_noise
19097,c6a40095.wav,Bus
19123,c6f85100.wav,Screaming
19124,c70da4c7.wav,Motorcycle
19128,c71954d9.wav,Screaming
19132,c72811df.wav,Bark
19135,c72e4e2b.wav,Yell
19140,c73ba89c.wav,Shatter
19145,c74b7880.wav,Motorcycle
19152,c771b6a4.wav,Bicycle_bell
19156,c77dc3dc.wav,Yell
19159,c797d848.wav,Knock
19162,c79fd58f.wav,Shatter
19170,c7bad7fd.wav,Car_passing_by
19175,c7d39c1d.wav,Car_passing_by
19180,c7e87917.wav,Slam
19188,c813df28.wav,Motorcycle
19192,c81f117f.wav,Bicycle_bell
19195,c82d0d3f.wav,Shatter
19197,c83027fc.wav,Bark
19209,c850b239.wav,Yell
19223,c8848a07.wav,Screaming
19224,c88a7b0c.wav,Traffic_noise_and_roadway_noise
19238,c8afe6ee.wav,Car_passing_by
19240,c8b90af5.wav,Slam
19252,c8fb15dc.wav,Bus
19267,c940c61b.wav,Yell
19275,c96627b5.wav,Screaming
19284,c97a896e.wav,Slam
19290,c98b6efe.wav,Traffic_noise_and_roadway_noise
19291,c997390d.wav,Yell
19292,c9979714.wav,Bark
19296,c9aa0846.wav,Bus
19306,c9cf5ec9.wav,Bicycle_bell
19308,c9d29746.wav,Motorcycle
19313,c9decbc5.wav,Yell
19317,ca014623.wav,Bicycle_bell
19338,ca4bf32e.wav,Yell
19369,cad1344c.wav,Bark
19373,cae5cfe3.wav,Yell
19374,caf0fd58.wav,Knock
19377,cb04af7a.wav,Yell
19383,cb1374d7.wav,Screaming
19400,cb3f64ea.wav,Bus
19416,cb76ad72.wav,Shatter
19421,cb868290.wav,Screaming
19424,cb8f1eaa.wav,Bark
19443,cbd0f061.wav,Motorcycle
19446,cbe08bc3.wav,Screaming
19451,cbefd32a.wav,Yell
19455,cc0c072f.wav,Shatter
19459,cc14ad92.wav,Knock
19469,cc3d30e9.wav,Bicycle_bell
19471,cc41013a.wav,Bark
19476,cc50fd64.wav,Motorcycle
19481,cc643ff7.wav,Car_passing_by
19494,cc86f2f8.wav,Car_passing_by
19500,cca3e628.wav,Bus
19501,ccaaed16.wav,Bus
19510,ccc1de5c.wav,Knock
19522,ccf07b7e.wav,Yell
19524,ccf4e57a.wav,Screaming
19527,cd024337.wav,Bicycle_bell
19528,cd067ad1.wav,Slam
19535,cd1a1eb2.wav,Bark
19554,cd8d0ba9.wav,Traffic_noise_and_roadway_noise
19571,cdc885fd.wav,Yell
19602,ce265212.wav,Slam
19614,ce49c2fb.wav,Motorcycle
19631,ce8d0d07.wav,Yell
19634,ce978c83.wav,Bark
19651,ceed6475.wav,Knock
19661,cf1693c6.wav,Bus
19662,cf1bb94b.wav,Bicycle_bell
19663,cf27a835.wav,Car_passing_by
19666,cf339757.wav,Traffic_noise_and_roadway_noise
19684,cf68d0b8.wav,Traffic_noise_and_roadway_noise
19694,cf95167f.wav,Bicycle_bell
19700,cfab3366.wav,Bicycle_bell
19704,cfb08357.wav,Shatter
19706,cfb45d15.wav,Motorcycle
19708,cfb623c1.wav,Motorcycle
19709,cfb839e3.wav,Knock
19714,cfceb17e.wav,Car_passing_by
19718,cfe13897.wav,Bicycle_bell
19719,cfe8edaa.wav,Yell
19738,d03b0075.wav,Car_passing_by
19739,d03faa2d.wav,Knock
19746,d0539848.wav,Motorcycle
19765,d0913358.wav,Car_passing_by
19780,d0c38e99.wav,Slam
19789,d0eacc80.wav,Shatter
19796,d0faee8f.wav,Shatter
19799,d1055643.wav,Bicycle_bell
19807,d132ea8c.wav,Bicycle_bell
19809,d138f680.wav,Shatter
19817,d1648cbc.wav,Bus
19831,d18d5776.wav,Knock
19844,d1c284a6.wav,Bus
19851,d1cb04af.wav,Traffic_noise_and_roadway_noise
19858,d1e0f7ea.wav,Screaming
19869,d221cf5a.wav,Shatter
19875,d24676c5.wav,Bark
19891,d28eb6cf.wav,Slam
19902,d2a03146.wav,Traffic_noise_and_roadway_noise
19919,d2d9b146.wav,Bus
19932,d2fef2b3.wav,Yell
19953,d375b221.wav,Shatter
19961,d3841ed4.wav,Slam
19962,d386bf03.wav,Shatter
19966,d39025a2.wav,Knock
19970,d39a2543.wav,Car_passing_by
19982,d3c47c85.wav,Car_passing_by
19983,d3c49315.wav,Traffic_noise_and_roadway_noise
19988,d3cd2b3e.wav,Bus
19990,d3d98166.wav,Bus
19993,d3e56b61.wav,Bicycle_bell
19997,d3f84da3.wav,Slam
20006,d41f16fe.wav,Knock
20012,d4379cbc.wav,Bicycle_bell
20018,d4490ab1.wav,Shatter
20029,d476ee94.wav,Car_passing_by
20030,d478133c.wav,Shatter
20046,d4a2482a.wav,Bark
20050,d4acc786.wav,Yell
20051,d4ad5612.wav,Bus
20060,d4cd84e5.wav,Bark
20083,d506cf32.wav,Bus
20094,d53c70e3.wav,Motorcycle
20098,d545f8b9.wav,Bus
20101,d5471717.wav,Bus
20113,d56c18ba.wav,Bark
20116,d57bf5f6.wav,Yell
20124,d59df970.wav,Yell
20134,d5b3fdf6.wav,Bicycle_bell
20143,d5cc6abb.wav,Screaming
20145,d5ce095d.wav,Yell
20176,d63179c1.wav,Bus
20181,d64c9d8e.wav,Knock
20186,d65e87d8.wav,Screaming
20192,d6702680.wav,Slam
20209,d6c15203.wav,Yell
20216,d6e784fd.wav,Bicycle_bell
20219,d6f01f9c.wav,Knock
20220,d6f57051.wav,Traffic_noise_and_roadway_noise
20223,d703eae1.wav,Motorcycle
20229,d71bf43d.wav,Traffic_noise_and_roadway_noise
20237,d72d8f11.wav,Screaming
20239,d737278e.wav,Shatter
20244,d747ebfc.wav,Bicycle_bell
20253,d771ce59.wav,Car_passing_by
20270,d7cd51fb.wav,Bus
20271,d7cf5b56.wav,Screaming
20273,d7dc704f.wav,Motorcycle
20275,d7ddf51c.wav,Yell
20277,d7e2636f.wav,Bark
20278,d7e6a290.wav,Motorcycle
20280,d7e996d4.wav,Car_passing_by
20288,d7fea0ff.wav,Shatter
20289,d802cf0f.wav,Motorcycle
20302,d821c86b.wav,Screaming
20304,d824d5ab.wav,Knock
20314,d8407207.wav,Shatter
20316,d84a51d1.wav,Slam
20353,d8e9bca5.wav,Car_passing_by
20373,d930af1e.wav,Motorcycle
20379,d9483af8.wav,Screaming
20383,d94ff38a.wav,Slam
20391,d965c1c7.wav,Bark
20413,d9bb34cf.wav,Bark
20416,d9cd8541.wav,Car_passing_by
20422,d9dbee00.wav,Car_passing_by
20428,d9ed1253.wav,Bark
20432,d9f8a852.wav,Bark
20444,da1e259b.wav,Bark
20447,da321224.wav,Bark
20467,da6f268c.wav,Knock
20468,da701e06.wav,Motorcycle
20483,daa1022c.wav,Traffic_noise_and_roadway_noise
20519,db151aa8.wav,Bus
20523,db19ea70.wav,Motorcycle
20525,db1e8d8c.wav,Screaming
20527,db25deee.wav,Slam
20528,db2c46db.wav,Knock
20529,db2d8da1.wav,Car_passing_by
20533,db3a93f0.wav,Bark
20544,db65333f.wav,Shatter
20549,db84e205.wav,Traffic_noise_and_roadway_noise
20561,dbb375c7.wav,Traffic_noise_and_roadway_noise
20568,dbd520b6.wav,Traffic_noise_and_roadway_noise
20584,dc19fbe0.wav,Screaming
20604,dc7137d4.wav,Bark
20624,dcbea2c0.wav,Bus
20628,dcc9d3ca.wav,Shatter
20641,dce77ddd.wav,Bicycle_bell
20645,dcf57d8d.wav,Car_passing_by
20656,dd0d51e2.wav,Bicycle_bell
20660,dd1b4f9c.wav,Knock
20661,dd1d17b2.wav,Slam
20670,dd2daeed.wav,Bark
20678,dd49e6ba.wav,Yell
20679,dd4e7c48.wav,Bark
20710,ddb1edd5.wav,Bicycle_bell
20714,ddc9a59f.wav,Screaming
20716,ddd95b5c.wav,Motorcycle
20721,ddedd908.wav,Knock
20728,ddfa36bf.wav,Traffic_noise_and_roadway_noise
20732,de0eee40.wav,Bicycle_bell
20738,de321280.wav,Slam
20747,de4db6a7.wav,Bus
20755,de67e70e.wav,Slam
20756,de69cd84.wav,Car_passing_by
20767,de85a70d.wav,Bus
20768,de87ec7d.wav,Knock
20791,ded6f514.wav,Knock
20801,def208d3.wav,Bark
20803,def610a7.wav,Bus
20804,defb900e.wav,Bark
20813,df11cd75.wav,Bark
20820,df27f4e4.wav,Shatter
20835,df597309.wav,Bicycle_bell
20836,df5e48ce.wav,Knock
20842,df75da05.wav,Traffic_noise_and_roadway_noise
20846,df81e7db.wav,Screaming
20847,df86db4c.wav,Bicycle_bell
20856,df987821.wav,Bark
20861,dfad000e.wav,Yell
20878,dfd4d51f.wav,Shatter
20879,dfd540c8.wav,Bicycle_bell
20895,dff8d028.wav,Motorcycle
20896,e00073ca.wav,Motorcycle
20902,e011c405.wav,Motorcycle
20918,e02bce5f.wav,Bicycle_bell
20933,e059418c.wav,Bicycle_bell
20940,e0793ce9.wav,Motorcycle
20944,e0824d98.wav,Bus
20961,e0ac1848.wav,Bicycle_bell
20962,e0b11bff.wav,Slam
20971,e0d8fe87.wav,Slam
20972,e0d910df.wav,Bicycle_bell
20990,e11c602a.wav,Knock
20992,e1205625.wav,Motorcycle
21006,e153eb9e.wav,Shatter
21022,e1915128.wav,Traffic_noise_and_roadway_noise
21029,e19dee21.wav,Slam
21033,e1abe190.wav,Yell
21045,e1d364b6.wav,Traffic_noise_and_roadway_noise
21052,e1e041c3.wav,Bus
21062,e1f1982c.wav,Yell
21068,e212d8bd.wav,Motorcycle
21085,e25d62f6.wav,Yell
21086,e261be15.wav,Screaming
21090,e26e7811.wav,Bus
21096,e28fc71d.wav,Yell
21103,e2aea0f8.wav,Bark
21104,e2b0d7b0.wav,Knock
21106,e2b4471a.wav,Screaming
21129,e30123a4.wav,Slam
21141,e3238f13.wav,Knock
21147,e32d95ff.wav,Traffic_noise_and_roadway_noise
21149,e331064c.wav,Yell
21153,e34240e7.wav,Slam
21174,e37a3bfc.wav,Bus
21181,e38fdaad.wav,Car_passing_by
21188,e3b1a3b3.wav,Motorcycle
21204,e3f4b64e.wav,Traffic_noise_and_roadway_noise
21211,e411c60a.wav,Bicycle_bell
21216,e41963ad.wav,Shatter
21218,e4210a2d.wav,Screaming
21223,e4298185.wav,Yell
21248,e4ae22ba.wav,Bus
21249,e4b549ee.wav,Bicycle_bell
21250,e4b714da.wav,Slam
21268,e4faa2e1.wav,Motorcycle
21272,e501fef0.wav,Slam
21274,e50c6364.wav,Bark
21287,e527c9a1.wav,Yell
21309,e59339c4.wav,Bicycle_bell
21312,e5a5076d.wav,Shatter
21321,e5bfb7f1.wav,Motorcycle
21329,e5e91e5d.wav,Yell
21359,e62ef3c1.wav,Bark
21360,e630b778.wav,Shatter
21368,e6521791.wav,Bus
21372,e6573161.wav,Car_passing_by
21394,e6b46151.wav,Motorcycle
21395,e6ba40d2.wav,Yell
21423,e727621f.wav,Motorcycle
21428,e736860e.wav,Bus
21429,e737963c.wav,Screaming
21432,e7462ec0.wav,Yell
21433,e74e51b5.wav,Bark
21439,e771d8e4.wav,Screaming
21441,e786e295.wav,Screaming
21443,e78f0f7e.wav,Knock
21462,e7dd3517.wav,Knock
21463,e7e057a2.wav,Bark
21465,e7ede983.wav,Bus
21471,e8050c90.wav,Traffic_noise_and_roadway_noise
21481,e81d59cd.wav,Bicycle_bell
21487,e82a5c85.wav,Bark
21490,e8341540.wav,Traffic_noise_and_roadway_noise
21494,e847106a.wav,Traffic_noise_and_roadway_noise
21496,e8512a71.wav,Traffic_noise_and_roadway_noise
21508,e89504df.wav,Screaming
21510,e89d2543.wav,Screaming
21519,e8b56b90.wav,Yell
21521,e8bfed93.wav,Screaming
21532,e8e75e0a.wav,Yell
21534,e8e96d11.wav,Shatter
21536,e8ed9b9a.wav,Knock
21545,e909ea46.wav,Slam
21549,e90d23fb.wav,Yell
21551,e90e48fd.wav,Slam
21556,e920697c.wav,Traffic_noise_and_roadway_noise
21559,e9254315.wav,Traffic_noise_and_roadway_noise
21571,e95ac9cd.wav,Slam
21578,e979ba90.wav,Yell
21583,e9806f49.wav,Traffic_noise_and_roadway_noise
21594,e998ab7f.wav,Knock
21608,e9e562ee.wav,Motorcycle
21615,e9fbb76a.wav,Screaming
21643,ea68321f.wav,Slam
21644,ea691c1d.wav,Bus
21645,ea6a3016.wav,Car_passing_by
21663,eab6e0e4.wav,Traffic_noise_and_roadway_noise
21666,eac84b74.wav,Shatter
21668,ead13758.wav,Knock
21673,eadb87bc.wav,Motorcycle
21674,eadc492c.wav,Bark
21680,eaec5356.wav,Screaming
21683,eaf4ba53.wav,Slam
21688,eb0636fe.wav,Shatter
21691,eb14e530.wav,Knock
21707,eb62dfd8.wav,Motorcycle
21716,eb80c190.wav,Slam
21731,eba802a5.wav,Motorcycle
21737,ebbc4847.wav,Bicycle_bell
21740,ebc15924.wav,Bicycle_bell
21751,ebf82d4b.wav,Bark
21763,ec2036e2.wav,Car_passing_by
21764,ec211707.wav,Traffic_noise_and_roadway_noise
21774,ec413dd7.wav,Motorcycle
21775,ec41438a.wav,Slam
21777,ec481cc0.wav,Traffic_noise_and_roadway_noise
21791,ec757357.wav,Screaming
21795,ec89f781.wav,Motorcycle
21807,ecce409c.wav,Motorcycle
21809,ecd3d450.wav,Bus
21811,ecdd5a47.wav,Car_passing_by
21831,ed41e0af.wav,Car_passing_by
21836,ed4bc730.wav,Yell
21837,ed504f98.wav,Bark
21840,ed75e218.wav,Motorcycle
21850,eda1a1eb.wav,Screaming
21861,edd3275e.wav,Car_passing_by
21862,edd480bf.wav,Knock
21880,ee05119c.wav,Knock
21882,ee1505ff.wav,Bus
21891,ee2f5baf.wav,Screaming
21893,ee41e794.wav,Bicycle_bell
21896,ee4943b1.wav,Bark
21911,ee6a1929.wav,Knock
21936,eecfab74.wav,Yell
21961,ef2aa86e.wav,Screaming
21965,ef3106f6.wav,Bicycle_bell
21968,ef3595f4.wav,Shatter
21974,ef485179.wav,Slam
21975,ef4aadaf.wav,Motorcycle
21984,ef620fba.wav,Slam
21994,ef7dd4bd.wav,Shatter
22016,efce38cb.wav,Motorcycle
22018,efd54539.wav,Bus
22019,efd9edf0.wav,Screaming
22020,eff6aefe.wav,Bus
22022,effb4dc5.wav,Yell
22028,f004da0e.wav,Bark
22033,f00d6382.wav,Traffic_noise_and_roadway_noise
22044,f057cb2b.wav,Slam
22047,f066078a.wav,Motorcycle
22049,f06bb7ee.wav,Traffic_noise_and_roadway_noise
22050,f071b5c5.wav,Bicycle_bell
22054,f07886ff.wav,Yell
22070,f0cba709.wav,Yell
22073,f0d36350.wav,Knock
22078,f0ed763f.wav,Bus
22085,f11bdd82.wav,Motorcycle
22090,f12f24da.wav,Car_passing_by
22102,f1509341.wav,Screaming
22108,f15932bd.wav,Bus
22112,f161a82d.wav,Motorcycle
22119,f183edc5.wav,Motorcycle
22120,f186211e.wav,Bus
22127,f19d36ad.wav,Screaming
22132,f1ab31a7.wav,Bark
22133,f1af03c7.wav,Car_passing_by
22138,f1cb44e8.wav,Screaming
22149,f20cd8fb.wav,Yell
22150,f20ddf50.wav,Bicycle_bell
22165,f2597dd8.wav,Screaming
22179,f2855e07.wav,Motorcycle
22193,f2b296ff.wav,Yell
22197,f2bc2b26.wav,Bark
22200,f2c82d7e.wav,Screaming
22201,f2c8375f.wav,Slam
22204,f2cbc992.wav,Motorcycle
22206,f2d240d0.wav,Yell
22209,f2d55303.wav,Traffic_noise_and_roadway_noise
22220,f2fc8c7f.wav,Car_passing_by
22222,f30d487d.wav,Screaming
22227,f31cf98a.wav,Bus
22228,f31d5817.wav,Yell
22234,f32d52c6.wav,Screaming
22240,f34052d4.wav,Bus
22241,f3405574.wav,Motorcycle
22243,f3479b61.wav,Traffic_noise_and_roadway_noise
22246,f35644ef.wav,Motorcycle
22256,f36d92ea.wav,Screaming
22265,f38e0323.wav,Bark
22269,f3975ef0.wav,Knock
22283,f3c09492.wav,Bus
22295,f3e0ea02.wav,Bus
22296,f3e29a4e.wav,Knock
22303,f3fcbc13.wav,Bus
22309,f4158848.wav,Bus
22314,f41c4a16.wav,Bus
22342,f487eb78.wav,Bus
22348,f4a53b64.wav,Car_passing_by
22358,f4cd51e3.wav,Yell
22360,f4ce676a.wav,Yell
22366,f4d9d081.wav,Bark
22373,f4e8baf0.wav,Bark
22374,f4ea600f.wav,Traffic_noise_and_roadway_noise
22377,f4f3d328.wav,Slam
22383,f50a45b7.wav,Yell
22392,f5297163.wav,Car_passing_by
22398,f540bb38.wav,Bark
